order_id,customer_id,order_date,status,payment_method,shipping_method,order_channel,delivery_date
1126,42,2024-01-08,Completed,Cash on Delivery,Pickup,Website,2024-01-14
1127,118,2024-05-26,Completed,Wallet,Express,Website,2024-05-29
1128,125,2024-06-12,Completed,Bank Transfer,Standard,Mobile App,2024-06-18
1129,167,2024-07-16,Completed,Bank Transfer,Express,Mobile App,2024-07-21
1130,169,2024-03-14,Completed,Wallet,Standard,Mobile App,2024-03-16
1131,241,2024-03-25,Completed,Card,Standard,Mobile App,2024-03-26
1132,203,2024-03-21,Returned,Card,Pickup,Website,2024-03-24
1133,231,2024-10-20,Completed,Bank Transfer,Pickup,Website,2024-10-26
1134,24,2024-04-02,Completed,Bank Transfer,Pickup,Mobile App,2024-04-05
1135,188,2024-09-25,Completed,Card,Express,Mobile App,2024-09-30
1136,46,2024-04-11,Cancelled,Cash on Delivery,Pickup,Mobile App,2024-04-14
1137,19,2024-11-09,Completed,Wallet,Standard,Mobile App,2024-11-11
1138,68,2024-02-24,Completed,Wallet,Pickup,Mobile App,2024-02-27
1139,218,2024-09-10,Completed,Cash on Delivery,Pickup,Website,2024-09-14
1140,102,2024-01-02,Completed,Cash on Delivery,Express,Website,2024-01-04
1141,42,2024-04-20,Cancelled,Cash on Delivery,Express,Website,2024-04-26
1142,32,2024-07-07,Completed,Cash on Delivery,Standard,Mobile App,2024-07-08
1143,167,2024-06-22,Completed,Cash on Delivery,Express,Mobile App,2024-06-23
1144,109,2024-04-23,Returned,Cash on Delivery,Pickup,Website,2024-04-28
1145,238,2024-11-03,Cancelled,Wallet,Express,Website,2024-11-08
1146,36,2024-02-18,Returned,Cash on Delivery,Standard,Mobile App,2024-02-22
1147,232,2024-07-08,Completed,Card,Pickup,Website,2024-07-14
1148,229,2024-09-21,Completed,Cash on Delivery,Standard,Mobile App,2024-09-22
1149,97,2024-02-28,Completed,Cash on Delivery,Express,Mobile App,2024-02-29
1150,164,2024-12-23,Completed,Wallet,Express,Website,2024-12-24
1151,131,2024-10-30,Completed,Wallet,Standard,Website,2024-10-31
1152,73,2024-11-03,Completed,Cash on Delivery,Pickup,Website,2024-11-06
1153,136,2024-06-01,Completed,Wallet,Express,Mobile App,2024-06-07
1154,97,2024-02-29,Completed,Bank Transfer,Express,Mobile App,2024-03-02
1155,123,2024-04-15,Completed,Wallet,Pickup,Website,2024-04-17
1156,70,2024-09-12,Completed,Wallet,Express,Mobile App,2024-09-16
1157,169,2024-11-05,Returned,Wallet,Standard,Mobile App,2024-11-08
1158,231,2024-01-05,Completed,Wallet,Express,Mobile App,2024-01-06
1159,196,2024-05-14,Completed,Card,Express,Website,2024-05-15
1160,13,2024-11-25,Completed,Card,Pickup,Mobile App,2024-11-30
1161,49,2024-03-17,Completed,Card,Standard,Website,2024-03-22
1162,60,2024-12-23,Completed,Cash on Delivery,Pickup,Website,2024-12-27
1163,130,2024-05-17,Completed,Cash on Delivery,Express,Mobile App,2024-05-18
1164,188,2024-02-06,Completed,Bank Transfer,Express,Website,2024-02-10
1165,5,2024-05-15,Completed,Card,Pickup,Mobile App,2024-05-18
1166,172,2024-05-01,Completed,Cash on Delivery,Pickup,Website,2024-05-03
1167,27,2024-12-24,Completed,Wallet,Pickup,Website,2024-12-25
1168,160,2024-07-12,Returned,Wallet,Standard,Mobile App,2024-07-18
1169,149,2024-07-25,Cancelled,Card,Express,Website,2024-07-28
1170,8,2024-07-08,Completed,Bank Transfer,Pickup,Website,2024-07-09
1171,230,2024-05-18,Completed,Bank Transfer,Express,Website,2024-05-24
1172,200,2024-05-20,Completed,Wallet,Standard,Mobile App,2024-05-25
1173,50,2024-11-26,Returned,Bank Transfer,Standard,Mobile App,2024-11-30
1174,67,2024-10-25,Completed,Card,Standard,Website,2024-10-30
1175,246,2024-06-13,Completed,Wallet,Standard,Website,2024-06-15
1176,44,2024-07-16,Cancelled,Cash on Delivery,Express,Website,2024-07-21
1177,125,2024-10-23,Completed,Cash on Delivery,Standard,Mobile App,2024-10-24
1178,58,2024-12-18,Cancelled,Bank Transfer,Standard,Mobile App,2024-12-24
1179,3,2024-01-19,Completed,Wallet,Pickup,Website,2024-01-24
1180,86,2024-06-06,Completed,Wallet,Standard,Mobile App,2024-06-07
1181,70,2024-01-08,Completed,Cash on Delivery,Pickup,Mobile App,2024-01-10
1182,130,2024-11-22,Returned,Wallet,Standard,Mobile App,2024-11-28
1183,215,2024-09-05,Cancelled,Wallet,Standard,Mobile App,2024-09-10
1184,172,2024-11-29,Completed,Wallet,Pickup,Website,2024-12-03
1185,2,2024-08-19,Completed,Bank Transfer,Standard,Mobile App,2024-08-23
1186,102,2024-06-17,Completed,Wallet,Express,Mobile App,2024-06-23
1187,209,2024-12-14,Returned,Card,Express,Website,2024-12-18
1188,35,2024-08-22,Completed,Bank Transfer,Standard,Website,2024-08-27
1189,98,2024-10-23,Completed,Wallet,Express,Mobile App,2024-10-28
1190,215,2024-01-26,Completed,Wallet,Pickup,Mobile App,2024-02-01
1191,30,2024-06-11,Completed,Card,Standard,Website,2024-06-16
1192,116,2024-05-19,Completed,Bank Transfer,Standard,Website,2024-05-20
1193,8,2024-11-29,Completed,Cash on Delivery,Pickup,Website,2024-12-01
1194,150,2024-02-04,Completed,Cash on Delivery,Pickup,Mobile App,2024-02-08
1195,44,2024-03-05,Cancelled,Bank Transfer,Pickup,Mobile App,2024-03-06
1196,186,2024-08-22,Completed,Wallet,Standard,Website,2024-08-28
1197,36,2024-07-17,Completed,Wallet,Pickup,Mobile App,2024-07-21
1198,197,2024-07-23,Returned,Cash on Delivery,Pickup,Website,2024-07-24
1199,77,2024-05-30,Completed,Cash on Delivery,Express,Mobile App,2024-06-04
1200,221,2024-06-20,Completed,Cash on Delivery,Express,Website,2024-06-26
1201,31,2024-10-02,Completed,Card,Standard,Website,2024-10-08
1202,47,2024-11-21,Cancelled,Cash on Delivery,Express,Mobile App,2024-11-25
1203,249,2024-10-29,Completed,Card,Express,Mobile App,2024-11-03
1204,55,2024-09-24,Returned,Bank Transfer,Pickup,Mobile App,2024-09-28
1205,208,2024-02-16,Completed,Wallet,Pickup,Mobile App,2024-02-19
1206,106,2024-09-14,Completed,Cash on Delivery,Express,Mobile App,2024-09-15
1207,190,2024-11-07,Completed,Wallet,Express,Mobile App,2024-11-10
1208,158,2024-04-20,Cancelled,Wallet,Express,Website,2024-04-21
1209,121,2024-08-28,Completed,Cash on Delivery,Standard,Mobile App,2024-08-30
1210,55,2024-10-23,Cancelled,Cash on Delivery,Standard,Website,2024-10-29
1211,144,2024-11-18,Completed,Bank Transfer,Standard,Website,2024-11-22
1212,12,2024-06-20,Completed,Card,Express,Mobile App,2024-06-22
1213,145,2024-02-01,Completed,Card,Express,Website,2024-02-03
1214,144,2024-08-13,Cancelled,Wallet,Standard,Website,2024-08-19
1215,140,2024-05-16,Completed,Cash on Delivery,Standard,Mobile App,2024-05-22
1216,136,2024-09-29,Completed,Bank Transfer,Express,Mobile App,2024-09-30
1217,212,2024-10-30,Completed,Bank Transfer,Pickup,Mobile App,2024-11-02
1218,3,2024-12-25,Cancelled,Bank Transfer,Standard,Website,2024-12-30
1219,144,2024-01-28,Completed,Bank Transfer,Express,Mobile App,2024-01-29
1220,30,2024-09-30,Completed,Bank Transfer,Express,Mobile App,2024-10-05
1221,237,2024-03-04,Completed,Card,Pickup,Mobile App,2024-03-06
1222,23,2024-06-25,Completed,Card,Express,Mobile App,2024-06-30
1223,92,2024-08-04,Completed,Card,Express,Website,2024-08-07
1224,115,2024-03-14,Cancelled,Cash on Delivery,Standard,Mobile App,2024-03-15
1225,104,2024-05-15,Returned,Wallet,Standard,Website,2024-05-21
1226,118,2024-11-14,Completed,Bank Transfer,Pickup,Mobile App,2024-11-17
1227,5,2024-08-30,Completed,Cash on Delivery,Pickup,Website,2024-09-02
1228,212,2024-10-28,Completed,Bank Transfer,Express,Website,2024-10-29
1229,104,2024-01-15,Completed,Card,Standard,Website,2024-01-21
1230,248,2024-02-21,Completed,Cash on Delivery,Pickup,Mobile App,2024-02-24
1231,108,2024-08-25,Completed,Card,Pickup,Website,2024-08-31
1232,65,2024-02-29,Completed,Bank Transfer,Pickup,Mobile App,2024-03-04
1233,121,2024-10-27,Completed,Bank Transfer,Express,Mobile App,2024-10-31
1234,30,2024-02-10,Completed,Wallet,Standard,Mobile App,2024-02-14
1235,149,2024-12-24,Completed,Bank Transfer,Pickup,Mobile App,2024-12-29
1236,84,2024-01-04,Completed,Card,Standard,Mobile App,2024-01-07
1237,198,2024-05-13,Completed,Bank Transfer,Pickup,Website,2024-05-14
1238,150,2024-03-16,Completed,Wallet,Pickup,Mobile App,2024-03-17
1239,210,2024-03-26,Completed,Wallet,Standard,Website,2024-03-31
1240,200,2024-11-30,Completed,Card,Standard,Website,2024-12-01
1241,231,2024-03-09,Completed,Cash on Delivery,Standard,Website,2024-03-13
1242,32,2024-08-08,Completed,Bank Transfer,Express,Website,2024-08-11
1243,161,2024-11-24,Completed,Wallet,Pickup,Website,2024-11-25
1244,245,2024-03-25,Completed,Bank Transfer,Express,Website,2024-03-26
1245,16,2024-09-01,Returned,Bank Transfer,Standard,Website,2024-09-03
1246,204,2024-08-12,Completed,Cash on Delivery,Pickup,Mobile App,2024-08-14
1247,38,2024-12-08,Completed,Wallet,Express,Website,2024-12-10
1248,244,2024-10-12,Completed,Bank Transfer,Pickup,Mobile App,2024-10-15
1249,226,2024-07-01,Completed,Wallet,Express,Website,2024-07-05
1250,142,2024-09-20,Completed,Card,Standard,Website,2024-09-26
1251,36,2024-05-11,Completed,Card,Express,Website,2024-05-15
1252,225,2024-01-10,Completed,Bank Transfer,Pickup,Website,2024-01-14
1253,151,2024-10-09,Completed,Wallet,Pickup,Mobile App,2024-10-12
1254,114,2024-07-05,Completed,Bank Transfer,Pickup,Mobile App,2024-07-08
1255,237,2024-11-08,Completed,Wallet,Pickup,Mobile App,2024-11-10
1256,66,2024-04-19,Returned,Wallet,Standard,Website,2024-04-20
1257,105,2024-12-22,Completed,Cash on Delivery,Express,Website,2024-12-27
1258,85,2024-07-13,Completed,Cash on Delivery,Standard,Website,2024-07-18
1259,2,2024-11-13,Completed,Cash on Delivery,Standard,Mobile App,2024-11-19
1260,219,2024-06-11,Returned,Bank Transfer,Standard,Website,2024-06-12
1261,249,2024-10-16,Completed,Cash on Delivery,Pickup,Mobile App,2024-10-22
1262,201,2024-04-09,Completed,Cash on Delivery,Pickup,Mobile App,2024-04-11
1263,193,2024-04-15,Completed,Card,Pickup,Website,2024-04-21
1264,75,2024-09-25,Completed,Wallet,Express,Website,2024-09-26
1265,67,2024-04-05,Completed,Wallet,Pickup,Mobile App,2024-04-06
1266,180,2024-11-19,Completed,Cash on Delivery,Express,Mobile App,2024-11-24
1267,190,2024-12-01,Completed,Wallet,Pickup,Mobile App,2024-12-03
1268,151,2024-09-24,Completed,Card,Pickup,Website,2024-09-27
1269,154,2024-07-07,Completed,Card,Standard,Website,2024-07-13
1270,196,2024-03-21,Completed,Cash on Delivery,Standard,Website,2024-03-26
1271,210,2024-02-29,Completed,Card,Standard,Website,2024-03-06
1272,55,2024-09-22,Completed,Wallet,Express,Website,2024-09-28
1273,6,2024-10-01,Completed,Bank Transfer,Express,Website,2024-10-04
1274,163,2024-02-08,Returned,Wallet,Pickup,Mobile App,2024-02-10
1275,150,2024-12-28,Completed,Bank Transfer,Express,Mobile App,2024-12-29
1276,171,2024-01-08,Completed,Cash on Delivery,Pickup,Mobile App,2024-01-12
1277,143,2024-08-29,Completed,Bank Transfer,Express,Website,2024-09-04
1278,86,2024-01-06,Returned,Card,Express,Mobile App,2024-01-10
1279,60,2024-01-18,Completed,Wallet,Express,Website,2024-01-20
1280,101,2024-09-26,Completed,Bank Transfer,Standard,Website,2024-09-30
1281,244,2024-09-08,Completed,Wallet,Express,Mobile App,2024-09-14
1282,234,2024-03-30,Completed,Cash on Delivery,Standard,Website,2024-04-02
1283,12,2024-10-18,Completed,Cash on Delivery,Standard,Mobile App,2024-10-22
1284,239,2024-07-15,Completed,Card,Express,Mobile App,2024-07-17
1285,49,2024-12-20,Completed,Cash on Delivery,Pickup,Website,2024-12-22
1286,42,2024-02-10,Returned,Bank Transfer,Pickup,Mobile App,2024-02-13
1287,166,2024-05-24,Completed,Cash on Delivery,Pickup,Mobile App,2024-05-28
1288,82,2024-08-01,Completed,Card,Express,Mobile App,2024-08-05
1289,173,2024-10-11,Completed,Wallet,Pickup,Mobile App,2024-10-12
1290,35,2024-05-25,Completed,Wallet,Standard,Website,2024-05-30
1291,158,2024-06-12,Completed,Cash on Delivery,Pickup,Mobile App,2024-06-14
1292,216,2024-04-27,Completed,Bank Transfer,Express,Mobile App,2024-04-28
1293,234,2024-04-18,Completed,Card,Pickup,Mobile App,2024-04-20
1294,158,2024-04-09,Cancelled,Bank Transfer,Standard,Website,2024-04-10
1295,206,2024-06-12,Returned,Card,Express,Mobile App,2024-06-17
1296,134,2024-12-26,Completed,Cash on Delivery,Pickup,Website,2024-12-27
1297,67,2024-01-22,Completed,Card,Express,Mobile App,2024-01-24
1298,80,2024-10-13,Returned,Card,Express,Mobile App,2024-10-17
1299,7,2024-05-14,Completed,Cash on Delivery,Express,Mobile App,2024-05-16
1300,180,2024-08-29,Cancelled,Bank Transfer,Pickup,Website,2024-09-04
1301,14,2024-02-16,Completed,Cash on Delivery,Express,Website,2024-02-19
1302,73,2024-03-06,Completed,Card,Pickup,Website,2024-03-09
1303,143,2024-04-07,Completed,Cash on Delivery,Standard,Website,2024-04-13
1304,149,2024-08-27,Completed,Card,Pickup,Website,2024-08-30
1305,163,2024-11-08,Completed,Cash on Delivery,Standard,Website,2024-11-11
1306,66,2024-08-19,Completed,Wallet,Pickup,Mobile App,2024-08-24
1307,91,2024-06-30,Completed,Wallet,Express,Website,2024-07-04
1308,130,2024-12-25,Completed,Cash on Delivery,Pickup,Mobile App,2024-12-29
1309,163,2024-08-01,Completed,Bank Transfer,Express,Website,2024-08-03
1310,210,2024-06-06,Returned,Card,Standard,Website,2024-06-12
1311,206,2024-04-12,Completed,Wallet,Pickup,Website,2024-04-13
1312,20,2024-09-10,Cancelled,Bank Transfer,Express,Mobile App,2024-09-12
1313,210,2024-12-23,Completed,Card,Standard,Website,2024-12-25
1314,10,2024-05-31,Completed,Wallet,Standard,Website,2024-06-02
1315,25,2024-11-02,Returned,Wallet,Pickup,Mobile App,2024-11-04
1316,194,2024-07-25,Completed,Cash on Delivery,Standard,Mobile App,2024-07-29
1317,25,2024-08-29,Completed,Card,Express,Mobile App,2024-08-30
1318,54,2024-08-06,Completed,Bank Transfer,Standard,Mobile App,2024-08-08
1319,33,2024-05-23,Completed,Bank Transfer,Standard,Website,2024-05-27
1320,164,2024-07-30,Completed,Bank Transfer,Express,Mobile App,2024-08-01
1321,95,2024-12-19,Returned,Card,Standard,Website,2024-12-22
1322,14,2024-08-27,Completed,Bank Transfer,Standard,Website,2024-08-29
1323,65,2024-07-07,Completed,Bank Transfer,Standard,Mobile App,2024-07-13
1324,110,2024-08-11,Completed,Bank Transfer,Standard,Website,2024-08-17
1325,80,2024-12-28,Completed,Cash on Delivery,Express,Mobile App,2024-12-30
1326,54,2024-11-25,Completed,Cash on Delivery,Standard,Website,2024-11-30
1327,238,2024-10-04,Completed,Card,Express,Mobile App,2024-10-07
1328,125,2024-08-19,Completed,Card,Standard,Mobile App,2024-08-20
1329,180,2024-11-06,Completed,Bank Transfer,Standard,Mobile App,2024-11-08
1330,131,2024-07-10,Completed,Cash on Delivery,Standard,Mobile App,2024-07-11
1331,227,2024-12-04,Completed,Wallet,Standard,Mobile App,2024-12-07
1332,169,2024-03-04,Completed,Wallet,Express,Mobile App,2024-03-06
1333,134,2024-12-08,Completed,Bank Transfer,Express,Website,2024-12-13
1334,25,2024-07-07,Cancelled,Bank Transfer,Express,Website,2024-07-11
1335,141,2024-07-03,Completed,Cash on Delivery,Pickup,Website,2024-07-08
1336,117,2024-01-18,Completed,Cash on Delivery,Standard,Mobile App,2024-01-23
1337,226,2024-08-29,Completed,Cash on Delivery,Standard,Website,2024-09-02
1338,136,2024-10-23,Completed,Card,Express,Mobile App,2024-10-27
1339,149,2024-09-03,Completed,Card,Pickup,Website,2024-09-09
1340,226,2024-11-17,Completed,Bank Transfer,Standard,Website,2024-11-21
1341,196,2024-07-23,Completed,Card,Express,Mobile App,2024-07-25
1342,25,2024-11-24,Completed,Cash on Delivery,Standard,Website,2024-11-25
1343,79,2024-03-14,Completed,Cash on Delivery,Standard,Website,2024-03-20
1344,68,2024-12-23,Completed,Card,Express,Website,2024-12-29
1345,173,2024-10-05,Completed,Wallet,Express,Mobile App,2024-10-06
1346,188,2024-11-22,Completed,Bank Transfer,Standard,Website,2024-11-28
1347,12,2024-04-06,Returned,Wallet,Standard,Mobile App,2024-04-10
1348,32,2024-02-25,Cancelled,Bank Transfer,Express,Website,2024-03-01
1349,128,2024-08-17,Cancelled,Wallet,Standard,Website,2024-08-20
1350,96,2024-12-20,Cancelled,Card,Standard,Website,2024-12-24
1351,92,2024-08-23,Returned,Bank Transfer,Express,Website,2024-08-28
1352,141,2024-10-24,Completed,Bank Transfer,Standard,Mobile App,2024-10-29
1353,31,2024-07-14,Completed,Bank Transfer,Standard,Website,2024-07-20
1354,78,2024-07-05,Completed,Cash on Delivery,Pickup,Mobile App,2024-07-07
1355,20,2024-12-12,Completed,Cash on Delivery,Express,Mobile App,2024-12-14
1356,146,2024-09-15,Completed,Wallet,Pickup,Website,2024-09-21
1357,221,2024-08-06,Completed,Card,Pickup,Website,2024-08-12
1358,60,2024-06-02,Completed,Cash on Delivery,Pickup,Mobile App,2024-06-03
1359,191,2024-08-26,Completed,Bank Transfer,Standard,Mobile App,2024-08-27
1360,134,2024-05-11,Returned,Cash on Delivery,Standard,Website,2024-05-14
1361,160,2024-03-19,Completed,Card,Pickup,Website,2024-03-22
1362,93,2024-11-02,Completed,Cash on Delivery,Pickup,Website,2024-11-05
1363,43,2024-06-20,Completed,Bank Transfer,Pickup,Website,2024-06-23
1364,130,2024-01-08,Completed,Wallet,Standard,Website,2024-01-13
1365,60,2024-05-06,Cancelled,Bank Transfer,Pickup,Mobile App,2024-05-11
1366,151,2024-05-29,Completed,Card,Pickup,Website,2024-05-30
1367,211,2024-01-15,Completed,Wallet,Express,Website,2024-01-17
1368,31,2024-06-01,Completed,Cash on Delivery,Express,Mobile App,2024-06-07
1369,243,2024-03-15,Completed,Cash on Delivery,Standard,Website,2024-03-17
1370,5,2024-08-08,Completed,Cash on Delivery,Express,Website,2024-08-12
1371,211,2024-03-01,Completed,Wallet,Express,Mobile App,2024-03-06
1372,162,2024-03-21,Completed,Bank Transfer,Express,Website,2024-03-24
1373,10,2024-04-16,Completed,Wallet,Standard,Mobile App,2024-04-19
1374,89,2024-02-21,Completed,Wallet,Express,Website,2024-02-25
1375,130,2024-07-28,Returned,Card,Standard,Website,2024-07-30
1376,126,2024-06-27,Completed,Wallet,Pickup,Website,2024-06-30
1377,11,2024-02-14,Cancelled,Cash on Delivery,Express,Mobile App,2024-02-16
1378,178,2024-10-16,Completed,Bank Transfer,Standard,Mobile App,2024-10-22
1379,159,2024-01-21,Completed,Bank Transfer,Express,Mobile App,2024-01-25
1380,56,2024-12-23,Completed,Bank Transfer,Pickup,Mobile App,2024-12-25
1381,207,2024-05-15,Completed,Cash on Delivery,Standard,Website,2024-05-21
1382,201,2024-07-28,Completed,Cash on Delivery,Standard,Mobile App,2024-07-30
1383,215,2024-10-21,Completed,Cash on Delivery,Standard,Mobile App,2024-10-23
1384,83,2024-01-04,Completed,Cash on Delivery,Pickup,Mobile App,2024-01-07
1385,137,2024-11-19,Returned,Cash on Delivery,Pickup,Website,2024-11-20
1386,99,2024-01-16,Completed,Wallet,Pickup,Website,2024-01-21
1387,149,2024-06-22,Completed,Cash on Delivery,Standard,Mobile App,2024-06-24
1388,73,2024-03-07,Completed,Cash on Delivery,Pickup,Mobile App,2024-03-09
1389,156,2024-07-21,Completed,Cash on Delivery,Express,Website,2024-07-23
1390,190,2024-01-01,Completed,Cash on Delivery,Pickup,Mobile App,2024-01-02
1391,238,2024-05-21,Completed,Bank Transfer,Standard,Mobile App,2024-05-27
1392,115,2024-09-07,Completed,Cash on Delivery,Express,Mobile App,2024-09-11
1393,7,2024-08-21,Completed,Wallet,Pickup,Mobile App,2024-08-24
1394,80,2024-06-03,Completed,Wallet,Express,Website,2024-06-04
1395,144,2024-12-31,Completed,Wallet,Express,Website,2025-01-06
1396,97,2024-05-23,Cancelled,Card,Standard,Website,2024-05-25
1397,4,2024-09-29,Cancelled,Bank Transfer,Express,Mobile App,2024-10-05
1398,4,2024-06-14,Completed,Cash on Delivery,Express,Mobile App,2024-06-15
1399,103,2024-05-04,Completed,Card,Standard,Website,2024-05-05
1400,40,2024-12-22,Completed,Cash on Delivery,Standard,Website,2024-12-23
1401,17,2024-12-10,Completed,Card,Standard,Website,2024-12-14
1402,101,2024-04-05,Completed,Card,Express,Mobile App,2024-04-10
1403,103,2024-10-08,Completed,Wallet,Express,Website,2024-10-11
1404,124,2024-08-08,Completed,Wallet,Express,Mobile App,2024-08-12
1405,52,2024-08-20,Completed,Card,Standard,Mobile App,2024-08-24
1406,221,2024-12-30,Completed,Wallet,Pickup,Website,2025-01-04
1407,52,2024-01-30,Cancelled,Card,Express,Website,2024-02-03
1408,164,2024-11-11,Completed,Bank Transfer,Pickup,Mobile App,2024-11-12
1409,124,2024-07-01,Completed,Wallet,Standard,Website,2024-07-02
1410,166,2024-12-06,Returned,Wallet,Express,Website,2024-12-12
1411,231,2024-08-11,Returned,Wallet,Pickup,Mobile App,2024-08-13
1412,178,2024-11-13,Completed,Bank Transfer,Express,Mobile App,2024-11-17
1413,63,2024-01-25,Completed,Card,Express,Mobile App,2024-01-27
1414,229,2024-12-02,Completed,Cash on Delivery,Express,Mobile App,2024-12-05
1415,116,2024-11-09,Returned,Wallet,Pickup,Mobile App,2024-11-10
1416,191,2024-07-11,Cancelled,Card,Standard,Website,2024-07-17
1417,62,2024-08-01,Completed,Bank Transfer,Express,Mobile App,2024-08-04
1418,227,2024-02-07,Completed,Cash on Delivery,Standard,Mobile App,2024-02-13
1419,7,2024-07-26,Completed,Wallet,Standard,Mobile App,2024-07-31
1420,155,2024-04-03,Completed,Bank Transfer,Pickup,Website,2024-04-04
1421,92,2024-06-12,Completed,Bank Transfer,Pickup,Mobile App,2024-06-15
1422,214,2024-11-17,Cancelled,Cash on Delivery,Standard,Mobile App,2024-11-22
1423,14,2024-05-13,Completed,Card,Express,Mobile App,2024-05-16
1424,199,2024-01-06,Cancelled,Wallet,Pickup,Website,2024-01-12
1425,229,2024-01-23,Cancelled,Wallet,Express,Mobile App,2024-01-28
1426,86,2024-06-08,Completed,Card,Express,Mobile App,2024-06-13
1427,133,2024-06-29,Completed,Card,Express,Mobile App,2024-06-30
1428,183,2024-08-12,Completed,Card,Standard,Website,2024-08-14
1429,130,2024-04-22,Completed,Cash on Delivery,Express,Website,2024-04-28
1430,62,2024-02-26,Completed,Cash on Delivery,Standard,Website,2024-03-03
1431,219,2024-07-20,Completed,Wallet,Standard,Website,2024-07-25
1432,149,2024-07-29,Completed,Cash on Delivery,Express,Mobile App,2024-08-03
1433,246,2024-02-26,Completed,Bank Transfer,Express,Mobile App,2024-02-27
1434,230,2024-02-26,Completed,Wallet,Express,Website,2024-02-28
1435,79,2024-09-07,Completed,Cash on Delivery,Express,Website,2024-09-13
1436,149,2024-07-05,Completed,Card,Standard,Mobile App,2024-07-09
1437,138,2024-05-03,Completed,Bank Transfer,Express,Mobile App,2024-05-07
1438,215,2024-02-18,Completed,Card,Express,Website,2024-02-20
1439,58,2024-12-10,Completed,Wallet,Standard,Website,2024-12-13
1440,120,2024-10-05,Completed,Card,Pickup,Website,2024-10-06
1441,167,2024-08-20,Completed,Cash on Delivery,Pickup,Website,2024-08-22
1442,133,2024-05-02,Completed,Cash on Delivery,Standard,Mobile App,2024-05-06
1443,65,2024-06-02,Completed,Wallet,Pickup,Website,2024-06-07
1444,13,2024-09-19,Cancelled,Card,Standard,Website,2024-09-23
1445,213,2024-12-09,Completed,Wallet,Express,Mobile App,2024-12-14
1446,218,2024-09-23,Completed,Card,Express,Mobile App,2024-09-24
1447,242,2024-01-07,Completed,Bank Transfer,Pickup,Mobile App,2024-01-12
1448,237,2024-01-28,Completed,Cash on Delivery,Express,Mobile App,2024-01-30
1449,213,2024-02-03,Completed,Wallet,Pickup,Mobile App,2024-02-08
1450,181,2024-08-15,Completed,Bank Transfer,Pickup,Website,2024-08-18
1451,82,2024-05-11,Completed,Bank Transfer,Express,Website,2024-05-13
1452,229,2024-10-27,Completed,Wallet,Express,Website,2024-10-28
1453,173,2024-08-01,Completed,Wallet,Pickup,Mobile App,2024-08-03
1454,160,2024-07-29,Completed,Bank Transfer,Express,Website,2024-08-01
1455,164,2024-08-19,Completed,Card,Standard,Mobile App,2024-08-20
1456,209,2024-01-29,Returned,Bank Transfer,Express,Website,2024-02-02
1457,227,2024-06-26,Completed,Wallet,Express,Website,2024-06-29
1458,241,2024-05-10,Completed,Bank Transfer,Standard,Mobile App,2024-05-11
1459,188,2024-01-11,Completed,Card,Express,Mobile App,2024-01-16
1460,139,2024-11-18,Completed,Cash on Delivery,Express,Website,2024-11-20
1461,191,2024-05-13,Completed,Cash on Delivery,Pickup,Website,2024-05-14
1462,149,2024-03-03,Completed,Bank Transfer,Express,Website,2024-03-05
1463,52,2024-02-20,Completed,Card,Express,Website,2024-02-25
1464,183,2024-01-10,Completed,Cash on Delivery,Standard,Website,2024-01-11
1465,117,2024-07-10,Completed,Bank Transfer,Pickup,Mobile App,2024-07-14
1466,26,2024-07-07,Completed,Bank Transfer,Pickup,Mobile App,2024-07-10
1467,196,2024-11-17,Cancelled,Card,Pickup,Mobile App,2024-11-18
1468,34,2024-09-28,Completed,Wallet,Express,Mobile App,2024-10-03
1469,52,2024-12-30,Completed,Bank Transfer,Pickup,Website,2024-12-31
1470,112,2024-05-29,Completed,Wallet,Standard,Website,2024-05-31
1471,82,2024-10-09,Completed,Wallet,Pickup,Mobile App,2024-10-15
1472,232,2024-10-19,Completed,Cash on Delivery,Standard,Website,2024-10-20
1473,227,2024-12-03,Completed,Wallet,Pickup,Mobile App,2024-12-07
1474,233,2024-06-03,Completed,Card,Pickup,Website,2024-06-04
1475,221,2024-08-01,Completed,Cash on Delivery,Standard,Website,2024-08-04
1476,180,2024-03-12,Completed,Cash on Delivery,Pickup,Website,2024-03-13
1477,157,2024-08-31,Completed,Cash on Delivery,Pickup,Mobile App,2024-09-06
1478,166,2024-10-27,Cancelled,Bank Transfer,Pickup,Mobile App,2024-10-29
1479,42,2024-09-29,Completed,Bank Transfer,Express,Mobile App,2024-09-30
1480,21,2024-11-18,Completed,Wallet,Standard,Mobile App,2024-11-22
1481,42,2024-03-06,Completed,Cash on Delivery,Pickup,Website,2024-03-11
1482,141,2024-12-25,Completed,Cash on Delivery,Standard,Website,2024-12-26
1483,113,2024-09-04,Completed,Card,Standard,Website,2024-09-05
1484,105,2024-01-04,Completed,Wallet,Standard,Website,2024-01-07
1485,192,2024-08-27,Completed,Card,Pickup,Mobile App,2024-08-31
1486,17,2024-03-30,Completed,Wallet,Pickup,Website,2024-04-05
1487,120,2024-07-13,Completed,Wallet,Standard,Website,2024-07-18
1488,137,2024-07-30,Completed,Bank Transfer,Express,Website,2024-08-01
1489,169,2024-03-15,Completed,Bank Transfer,Standard,Mobile App,2024-03-16
1490,129,2024-03-22,Completed,Card,Express,Mobile App,2024-03-28
1491,130,2024-09-14,Completed,Wallet,Standard,Mobile App,2024-09-19
